1	25029
2	23381
3	39898
4	15327
5	15027
6	19671
7	21685
8	21854
9	17265
10	16530
11	14622
12	18915
13	19780
14	23855
15	14587
16	37706
17	42348
18	26720
19	26578
20	23814
21	29831
22	21396
23	21261
24	23556
25	18122
26	19694
27	25000
28	17083
29	17670
30	23287
31	33972
32	21443
33	34166
34	31493
35	28330
36	23052
37	20624
38	21706
39	21823
40	22325
41	25986
42	21332
43	24941
44	27111
45	25165
46	35421
47	33695
48	37351
49	23366
50	25171
51	32038
52	26573
53	26320
54	28010
55	22125
56	23980
57	30529
58	27203
59	25588
60	29499
61	100074
62	98999
63	109658
64	80038
65	76130
66	79428
67	45141
68	50719
69	55299
70	42196
71	48546
72	35374
73	51631
74	51437
75	38530
76	80586
77	125598
78	107081
79	85430
80	79456
81	63022
82	58566
83	56771
84	61266
85	33909
86	38696
87	69595
88	40738
89	42296
90	41682
91	83879
92	109228
93	116415
94	55096
95	64790
96	76439
97	64148
98	60006
99	50611
100	65576
101	67896
102	51441
103	37092
104	43804
105	44294
106	78794
107	128173
108	92054
109	80919
110	79820
111	76972
112	49597
113	52110
114	88891
115	50130
116	58403
117	46898
118	41995
119	43819
120	40801
121	166945
122	168169
123	155041
124	118061
125	116887
126	128753
127	108292
128	108945
129	143072
130	74682
131	80801
132	96301
133	79306
134	74636
135	81903
136	175391
137	169741
138	159458
139	125389
140	128969
141	146187
142	142172
143	152731
144	96151
145	95968
146	97427
147	109975
148	89018
149	87353
150	87651
151	205863
152	170055
153	201028
154	159592
155	157537
156	203519
157	93743
158	93140
159	118482
160	110237
161	99384
162	107835
163	88913
164	87444
165	105593
166	205211
167	199081
168	219461
169	198871
170	189165
171	122755
172	121498
173	110913
174	145448
175	111793
176	102493
177	116565
178	115966
179	109197
180	107999
181	463685
182	441382
183	444106
184	318316
185	330684
186	298355
187	275800
188	269337
189	256807
190	205991
191	209200
192	235632
193	175045
194	178566
195	211946
196	465896
197	490307
198	477055
199	310061
200	296507
201	336212
202	239787
203	247438
204	276049
205	228901
206	222978
207	218660
208	198546
209	210874
210	203689
211	565667
212	499372
213	461804
214	382037
215	367824
216	330381
217	274241
218	269178
219	296660
220	222663
221	221669
222	270916
223	221210
224	216176
225	244817
226	559062
227	452411
228	517548
229	306307
230	310904
231	360907
232	301957
233	280893
234	285561
235	250602
236	262435
237	248645
238	244478
239	252242
240	245420
