1	24738
2	22726
3	38682
4	15064
5	14950
6	18966
7	21319
8	20684
9	17155
10	15991
11	14338
12	18463
13	18924
14	23634
15	14389
16	36911
17	39930
18	25279
19	26570
20	22471
21	29267
22	21023
23	20922
24	23203
25	17625
26	19118
27	24487
28	16756
29	17097
30	23399
31	34482
32	22051
33	32095
34	31145
35	26842
36	22455
37	20110
38	21247
39	21543
40	21867
41	25092
42	21285
43	24307
44	26777
45	23863
46	35267
47	33553
48	36233
49	23462
50	24453
51	31312
52	25990
53	25917
54	28382
55	21408
56	23450
57	29750
58	26272
59	24980
60	29213
61	100217
62	97974
63	109494
64	78036
65	73457
66	80241
67	44932
68	49439
69	54669
70	41984
71	48447
72	34472
73	50030
74	49507
75	36874
76	79671
77	125910
78	107563
79	84141
80	78331
81	61723
82	58242
83	56140
84	58433
85	33449
86	36528
87	69688
88	40056
89	41324
90	39619
91	82847
92	108649
93	117678
94	53402
95	63279
96	76672
97	63476
98	60694
99	49842
100	64206
101	67336
102	50848
103	35707
104	42290
105	42879
106	78375
107	127214
108	92307
109	80997
110	76874
111	79150
112	48836
113	51901
114	86573
115	51808
116	58285
117	45703
118	41537
119	43057
120	40510
121	167310
122	164462
123	154319
124	114151
125	116403
126	124839
127	108782
128	108365
129	142365
130	73565
131	78318
132	97420
133	78172
134	72750
135	82148
136	175871
137	170112
138	158918
139	124033
140	127312
141	145782
142	140484
143	149835
144	96741
145	96594
146	96180
147	108215
148	87797
149	84530
150	83932
151	203864
152	168757
153	197521
154	153115
155	154103
156	204566
157	92910
158	90282
159	118202
160	108075
161	99043
162	106065
163	88012
164	85181
165	103119
166	207228
167	200075
168	218839
169	194776
170	190146
171	122591
172	118824
173	111174
174	143263
175	108447
176	98636
177	114278
178	113749
179	106787
180	105892
181	462379
182	443519
183	443993
184	316178
185	324151
186	290887
187	270296
188	266451
189	254472
190	206625
191	208055
192	236014
193	174166
194	179952
195	209508
196	460491
197	492576
198	472683
199	305737
200	299702
201	331349
202	237815
203	242514
204	269951
205	225844
206	221562
207	216301
208	194481
209	206096
210	202898
211	557068
212	494152
213	460271
214	379941
215	365969
216	323497
217	274222
218	264901
219	290299
220	219108
221	218404
222	270587
223	219463
224	214692
225	244137
226	561712
227	451943
228	510397
229	301765
230	312109
231	357082
232	299233
233	279787
234	282533
235	248357
236	257276
237	245536
238	242037
239	249266
240	241874
