1	25029
2	23148
3	39068
4	14850
5	15373
6	19458
7	21572
8	21697
9	17141
10	16493
11	14646
12	19164
13	19780
14	23644
15	14500
16	37119
17	40981
18	26358
19	26965
20	23073
21	29943
22	21535
23	21673
24	23742
25	18011
26	19715
27	25321
28	17279
29	17628
30	23472
31	34734
32	21542
33	33275
34	31198
35	27002
36	22486
37	20369
38	21566
39	21884
40	22641
41	25063
42	21186
43	24964
44	26825
45	24715
46	34409
47	33661
48	37643
49	23151
50	24963
51	32130
52	26695
53	26252
54	28380
55	21955
56	23645
57	29637
58	26688
59	25524
60	29282
61	100248
62	97610
63	110097
64	80157
65	73981
66	80342
67	45226
68	49733
69	54967
70	41871
71	48904
72	35153
73	50954
74	51114
75	37486
76	81441
77	125360
78	107172
79	86035
80	80955
81	62213
82	57916
83	56843
84	58670
85	33410
86	38519
87	69273
88	41324
89	42182
90	40968
91	81864
92	109454
93	118052
94	52816
95	64597
96	77310
97	62745
98	60348
99	50701
100	65728
101	67868
102	51894
103	37212
104	43613
105	43783
106	77532
107	129431
108	91983
109	81142
110	77561
111	77254
112	49009
113	51946
114	87739
115	51524
116	58079
117	45463
118	42395
119	43818
120	41129
121	166081
122	167250
123	154821
124	114693
125	117649
126	127768
127	108599
128	109675
129	143020
130	75465
131	80536
132	97542
133	79081
134	73186
135	81669
136	177142
137	171193
138	159409
139	125652
140	127792
141	143943
142	142108
143	148564
144	96221
145	95522
146	96312
147	111082
148	89464
149	86471
150	87237
151	204763
152	169586
153	200985
154	155411
155	155577
156	202650
157	91608
158	92572
159	118727
160	109455
161	97194
162	106493
163	88127
164	85100
165	104398
166	207945
167	200473
168	218289
169	194893
170	192216
171	123920
172	120430
173	111198
174	145783
175	108745
176	101101
177	114313
178	114143
179	108165
180	106500
181	464069
182	440931
183	444711
184	318766
185	323756
186	294389
187	273342
188	266954
189	257894
190	207434
191	211166
192	236586
193	172864
194	179984
195	210168
196	464854
197	492903
198	477786
199	307382
200	299164
201	328969
202	238756
203	242788
204	276381
205	222679
206	220529
207	219362
208	197334
209	206472
210	202232
211	560678
212	495555
213	463496
214	382960
215	365732
216	324831
217	279802
218	264562
219	298529
220	221146
221	222836
222	273922
223	217650
224	214615
225	244373
226	565162
227	452532
228	508401
229	308423
230	315733
231	360667
232	296771
233	282712
234	286339
235	249781
236	256151
237	246782
238	243639
239	255016
240	244016
