1	24656
2	22726
3	38682
4	14354
5	15021
6	18966
7	21031
8	20764
9	16926
10	15969
11	14335
12	18436
13	18873
14	23634
15	14354
16	36701
17	39416
18	25318
19	26461
20	22460
21	28916
22	21014
23	20709
24	23203
25	17618
26	18972
27	24487
28	16739
29	17017
30	23066
31	33878
32	21443
33	32033
34	30636
35	26857
36	22330
37	20100
38	21059
39	21569
40	21470
41	25092
42	20986
43	24300
44	26587
45	23795
46	34409
47	33521
48	36233
49	23111
50	24299
51	31312
52	25990
53	25833
54	27866
55	21344
56	23450
57	29361
58	26272
59	25004
60	28424
61	99796
62	96532
63	108491
64	77941
65	74096
66	79428
67	43407
68	48849
69	53934
70	41542
71	48546
72	33991
73	50030
74	49886
75	36874
76	79204
77	123644
78	106624
79	82319
80	78143
81	61410
82	57125
83	55802
84	58383
85	33222
86	36294
87	69177
88	40172
89	41318
90	40082
91	81569
92	107687
93	114223
94	52816
95	62704
96	75782
97	62035
98	58867
99	49099
100	63976
101	66248
102	49528
103	35693
104	42150
105	42879
106	75259
107	125907
108	91366
109	80267
110	76617
111	76177
112	48201
113	51324
114	86518
115	50130
116	57359
117	45483
118	41487
119	42814
120	39868
121	164885
122	163491
123	153558
124	114388
125	115507
126	125732
127	107532
128	108006
129	141049
130	72533
131	77880
132	96195
133	77396
134	71953
135	80947
136	174766
137	167547
138	157341
139	124075
140	125659
141	143753
142	140768
143	150613
144	95528
145	94740
146	95804
147	106563
148	87189
149	84783
150	84639
151	202943
152	168725
153	195958
154	154144
155	153310
156	202290
157	90747
158	91493
159	117494
160	107431
161	96363
162	104858
163	86715
164	84848
165	101494
166	203756
167	197821
168	218442
169	194079
170	186707
171	120524
172	118062
173	110457
174	143260
175	108488
176	97991
177	114063
178	111859
179	107431
180	105785
181	461369
182	441382
183	440797
184	313996
185	321822
186	291802
187	270291
188	267436
189	253731
190	205183
191	206633
192	232516
193	171582
194	178566
195	209680
196	461130
197	487927
198	471156
199	301468
200	295971
201	328499
202	236944
203	239446
204	273193
205	224808
206	219664
207	214774
208	194237
209	205470
210	200809
211	557697
212	495372
213	461804
214	377740
215	363048
216	327040
217	274241
218	265132
219	291296
220	218853
221	219743
222	266820
223	217370
224	211755
225	242181
226	558608
227	448521
228	508580
229	302883
230	310540
231	357544
232	291434
233	278419
234	279710
235	246911
236	254737
237	244952
238	239320
239	249338
240	242902
