1	24853
2	23087
3	38682
4	14719
5	15873
6	19438
7	21597
8	20778
9	16995
10	15969
11	14338
12	18436
13	18985
14	23634
15	14420
16	36911
17	40044
18	25832
19	26570
20	22460
21	28916
22	21014
23	20922
24	23227
25	17655
26	18985
27	24487
28	16739
29	17062
30	23389
31	34482
32	21804
33	32095
34	31048
35	27674
36	22455
37	20100
38	21247
39	21569
40	21867
41	25092
42	20986
43	24300
44	26777
45	23795
46	34409
47	33553
48	36277
49	23462
50	24499
51	31455
52	26023
53	25889
54	28326
55	21430
56	23450
57	29721
58	26272
59	25174
60	29225
61	101072
62	97791
63	108491
64	77941
65	74960
66	80104
67	44935
68	49383
69	54512
70	42008
71	49001
72	33991
73	50477
74	50039
75	36878
76	79204
77	124596
78	106929
79	84525
80	79407
81	63539
82	57125
83	56430
84	58383
85	33581
86	36394
87	69369
88	40343
89	41723
90	40590
91	82783
92	107687
93	116243
94	53499
95	62957
96	76457
97	63252
98	59961
99	50181
100	64676
101	66550
102	49528
103	35787
104	42319
105	42879
106	75259
107	127245
108	92204
109	81847
110	76617
111	76177
112	48201
113	51711
114	87695
115	52089
116	57359
117	45483
118	41487
119	42814
120	41028
121	164889
122	163622
123	154179
124	114658
125	116523
126	126348
127	107532
128	108618
129	142883
130	72533
131	79115
132	97372
133	78476
134	71953
135	82102
136	176174
137	173608
138	159765
139	124075
140	125659
141	144835
142	141325
143	150613
144	97459
145	97274
146	96228
147	106563
148	88047
149	85185
150	84639
151	203061
152	169280
153	195958
154	155567
155	155175
156	202290
157	92190
158	94325
159	117602
160	107431
161	97800
162	106311
163	87264
164	84848
165	102146
166	207586
167	198102
168	219921
169	194079
170	187425
171	120524
172	119069
173	110985
174	144496
175	108701
176	99938
177	114625
178	111859
179	107531
180	105785
181	461369
182	447136
183	440797
184	313996
185	323793
186	293381
187	270291
188	267873
189	254005
190	205877
191	206633
192	233824
193	171582
194	180239
195	210188
196	462649
197	489762
198	471156
199	301468
200	296505
201	330083
202	237654
203	243791
204	273193
205	226327
206	219664
207	217127
208	194237
209	208036
210	203277
211	563639
212	496704
213	464005
214	378542
215	363048
216	327040
217	276050
218	271586
219	292013
220	218853
221	220432
222	268832
223	217370
224	213830
225	242181
226	558608
227	454322
228	513236
229	302883
230	311263
231	361342
232	291434
233	278419
234	280076
235	250116
236	258199
237	246756
238	240652
239	249338
240	243723
