1	1792418
2	1937491
3	1956899
4	1290352
5	1395299
6	1405945
7	988689
8	1095115
9	1023306
10	822021
11	948147
12	928024
13	696106
14	671975
15	777347
16	639263
17	672141
18	618656
19	2020547
20	2104071
21	1867504
22	1296515
23	1190506
24	1219004
25	1012217
26	1048146
27	1097998
28	955036
29	816274
30	960381
31	761593
32	774010
33	882413
34	806346
35	663216
36	736287
37	1973938
38	2140403
39	2022157
40	1565326
41	1584616
42	1423757
43	1127573
44	1072416
45	1149729
46	902310
47	971437
48	957229
49	871542
50	785209
51	858570
52	677225
53	726465
54	787753
55	6885429
56	7364283
57	6969870
58	4866039
59	4514672
60	4470763
61	3797174
62	3920399
63	4091858
64	3052883
65	2926025
66	2850551
67	2420902
68	2554105
69	2713957
70	2263925
71	2450435
72	2221811
73	7165070
74	7002165
75	7408772
76	5235614
77	4569521
78	4762987
79	3899296
80	3564338
81	3782004
82	3043023
83	3173231
84	3259679
85	2613477
86	2613706
87	2631461
88	2383612
89	2408731
90	2519301
91	8101601
92	7271627
93	7199648
94	5273584
95	5293580
96	5089749
97	4080591
98	4247975
99	3853653
100	3112470
101	3243986
102	3418500
103	2822753
104	2766562
105	2717899
106	2278598
107	2503819
108	2447655
109	15587174
110	15789794
111	15889408
112	10457142
113	10439286
114	11258558
115	8207704
116	7977266
117	8239959
118	6743282
119	6815374
120	6474950
121	5417788
122	5278506
123	5360252
124	4669644
125	4500696
126	4939789
127	16974297
128	15559361
129	15928130
130	11580965
131	11481916
132	11031674
133	8110856
134	8884836
135	7878606
136	7273574
137	7290799
138	6290168
139	5430963
140	5854138
141	5241513
142	4878083
143	4951576
144	5004723
145	15859453
146	17312614
147	16881410
148	11155900
149	10231504
150	11239851
151	8275100
152	8594685
153	8920077
154	7322127
155	6550842
156	6918666
157	5845016
158	5528330
159	6479517
160	5147420
161	4981619
162	5291628
163	28479271
164	26828459
165	28849269
166	18163422
167	19713497
168	18430269
169	14631069
170	14147391
171	14302104
172	12044589
173	11644102
174	11517208
175	9761745
176	10166645
177	9826394
178	8606066
179	8340456
180	8104653
181	29019347
182	28615513
183	30982731
184	18199673
185	19311192
186	19890389
187	16022642
188	13821154
189	14060355
190	11847260
191	11669614
192	11412805
193	9929191
194	10074889
195	10069295
196	8649989
197	9200047
198	9032122
199	30080436
200	29289642
201	27852873
202	19169776
203	18596346
204	19190770
205	14658385
206	14601826
207	15297614
208	12396496
209	12298631
210	11988719
211	9864427
212	10129990
213	10022297
214	9219899
215	8749319
216	8841115
217	41929781
218	42031927
219	44814860
220	30044274
221	28375481
222	31559296
223	20061170
224	22202688
225	22163718
226	17709988
227	18003394
228	17547235
229	14711834
230	14666441
231	15342617
232	12333807
233	13570800
234	12562436
235	44590281
236	43926817
237	46347544
238	28277404
239	30777524
240	29197865
241	22441182
242	22231347
243	21824076
244	17912076
245	18791495
246	18666922
247	14785822
248	15972908
249	15898684
250	12458698
251	13203860
252	14218027
253	46260597
254	42666814
255	43672910
256	28477859
257	29007360
258	29849386
259	23577450
260	21768761
261	23487855
262	17970156
263	19161515
264	18419367
265	15870398
266	14816667
267	15169245
268	13814219
269	13109825
270	13909448
