1	1831177
2	1973987
3	1973294
4	1318917
5	1416843
6	1435239
7	1015868
8	1125358
9	1040328
10	846207
11	976351
12	931362
13	711170
14	685662
15	789557
16	650572
17	682393
18	633288
19	2070905
20	2127242
21	1877830
22	1304890
23	1229176
24	1238450
25	1037521
26	1077396
27	1114334
28	987951
29	851484
30	971592
31	781754
32	801039
33	895964
34	830193
35	680270
36	751902
37	2037768
38	2170852
39	2050333
40	1594342
41	1621527
42	1451288
43	1153410
44	1084142
45	1168764
46	917451
47	996105
48	987138
49	890995
50	800749
51	885314
52	707002
53	747090
54	801777
55	6995166
56	7500736
57	7105308
58	4949159
59	4603860
60	4618895
61	3884120
62	4012452
63	4188412
64	3129229
65	3006625
66	2914048
67	2463652
68	2585833
69	2765206
70	2335875
71	2506549
72	2271548
73	7273469
74	7130483
75	7584613
76	5341171
77	4666891
78	4850119
79	3965944
80	3674224
81	3844525
82	3127441
83	3231535
84	3320791
85	2700245
86	2674438
87	2692170
88	2439683
89	2485019
90	2583589
91	8279031
92	7381214
93	7415428
94	5343673
95	5387323
96	5153119
97	4160525
98	4364837
99	3961182
100	3189238
101	3318681
102	3507685
103	2948517
104	2838354
105	2793199
106	2361963
107	2562796
108	2518272
109	15825303
110	15995309
111	16031036
112	10648451
113	10640320
114	11486401
115	8364787
116	8104308
117	8370586
118	6892479
119	6953811
120	6622271
121	5517353
122	5378828
123	5489277
124	4764114
125	4630151
126	5042645
127	17288023
128	15827309
129	16170536
130	11794865
131	11715465
132	11164816
133	8282719
134	9099005
135	8045203
136	7446751
137	7487228
138	6383607
139	5559701
140	6002006
141	5364881
142	5001051
143	5063421
144	5157441
145	16130149
146	17645131
147	17195499
148	11364408
149	10390119
150	11373771
151	8591348
152	8795327
153	9108303
154	7477769
155	6707005
156	7093037
157	5967909
158	5659959
159	6628537
160	5313252
161	5109055
162	5493671
163	28865169
164	27126512
165	29357536
166	18551811
167	20062216
168	18738988
169	14976651
170	14441550
171	14533623
172	12342830
173	11970717
174	11804846
175	9955396
176	10360430
177	10050929
178	8803354
179	8536563
180	8313066
181	29493462
182	28783351
183	31331126
184	18575527
185	19656848
186	20328678
187	16410017
188	14189948
189	14340920
190	12088171
191	11965710
192	11691318
193	10138638
194	10333377
195	10278527
196	8816816
197	9425821
198	9248355
199	30449767
200	29714745
201	28270898
202	19507488
203	18925050
204	19549754
205	14938604
206	14924205
207	15660680
208	12640291
209	12539259
210	12289486
211	10051141
212	10376467
213	10247176
214	9462502
215	8898247
216	9106200
217	42641446
218	42543001
219	45382179
220	30594861
221	28886849
222	31979967
223	20519842
224	22624945
225	22650634
226	18120338
227	18474476
228	17884725
229	15007828
230	14999970
231	15775161
232	12653673
233	13908858
234	12847549
235	45201965
236	44665344
237	46860961
238	28792382
239	31361759
240	29664848
241	23003152
242	22590917
243	22294098
244	18295178
245	19224307
246	18962686
247	15107850
248	16360424
249	16306697
250	12787239
251	13464060
252	14529388
253	46997593
254	43528561
255	44440471
256	29047604
257	29530739
258	30412586
259	24116644
260	22114539
261	23975971
262	18388547
263	19572311
264	18807827
265	16172574
266	15149149
267	15553069
268	14238103
269	13454286
270	14285186
