1	1792418
2	1931768
3	1952632
4	1290121
5	1406324
6	1412720
7	990583
8	1087812
9	1034477
10	823978
11	956221
12	923427
13	696842
14	680276
15	777594
16	641196
17	674087
18	621441
19	2031229
20	2097179
21	1870949
22	1292151
23	1186747
24	1223390
25	1013749
26	1053749
27	1094214
28	955235
29	821753
30	964663
31	762507
32	780150
33	884738
34	809542
35	667420
36	738560
37	1995833
38	2144469
39	2026523
40	1563597
41	1589766
42	1430189
43	1133488
44	1075965
45	1154536
46	907634
47	971858
48	958217
49	870834
50	785027
51	860377
52	675951
53	734289
54	793488
55	6898611
56	7387427
57	6985926
58	4856140
59	4491249
60	4485973
61	3790338
62	3935608
63	4088144
64	3062502
65	2933981
66	2856250
67	2441038
68	2564158
69	2714594
70	2260628
71	2449340
72	2221331
73	7188616
74	6988392
75	7407097
76	5245044
77	4578479
78	4754378
79	3904752
80	3568732
81	3784812
82	3042643
83	3178345
84	3258064
85	2622905
86	2625161
87	2639136
88	2391265
89	2417646
90	2530669
91	8130115
92	7279306
93	7227511
94	5284610
95	5314840
96	5097811
97	4088778
98	4256508
99	3879273
100	3102202
101	3240025
102	3445309
103	2827012
104	2772004
105	2721427
106	2277911
107	2513245
108	2450799
109	15630498
110	15828403
111	15876446
112	10470077
113	10466357
114	11307669
115	8222445
116	7991153
117	8227660
118	6748817
119	6792069
120	6479381
121	5404444
122	5278663
123	5380923
124	4665272
125	4506132
126	4935574
127	17041541
128	15544525
129	15925437
130	11549418
131	11496965
132	11006756
133	8117307
134	8894395
135	7918688
136	7282777
137	7310986
138	6269605
139	5443668
140	5870272
141	5237335
142	4886924
143	4979088
144	5009020
145	15867561
146	17350403
147	16879629
148	11163764
149	10260560
150	11228007
151	8306499
152	8625680
153	8966407
154	7304439
155	6558267
156	6913297
157	5855268
158	5524641
159	6478182
160	5138120
161	4980759
162	5329070
163	28559210
164	26897825
165	28942510
166	18181530
167	19685852
168	18455796
169	14615113
170	14143740
171	14319224
172	12074682
173	11658958
174	11547786
175	9778234
176	10169313
177	9817145
178	8638055
179	8344255
180	8116996
181	29025265
182	28610758
183	31047867
184	18229532
185	19283788
186	19931796
187	16074394
188	13814316
189	14092294
190	11904427
191	11658955
192	11413316
193	9935197
194	10096165
195	10071543
196	8633396
197	9193980
198	9040031
199	30122287
200	29306664
201	27867405
202	19126777
203	18591329
204	19206927
205	14705035
206	14638746
207	15284994
208	12405986
209	12281273
210	11976413
211	9873495
212	10143969
213	9999460
214	9222326
215	8791093
216	8880792
217	41918141
218	42133709
219	44841619
220	29979850
221	28371358
222	31510028
223	20063990
224	22254933
225	22206757
226	17712893
227	18041579
228	17627050
229	14687617
230	14707691
231	15332508
232	12314765
233	13594077
234	12588569
235	44601849
236	43965124
237	46228689
238	28241384
239	30845055
240	29160053
241	22455763
242	22202439
243	21880480
244	17950456
245	18809419
246	18740488
247	14779910
248	15983801
249	15940845
250	12465618
251	13182405
252	14219486
253	46274913
254	42809491
255	43809675
256	28449992
257	29044305
258	29896353
259	23622242
260	21821592
261	23534581
262	18027664
263	19142592
264	18485541
265	15883151
266	14835005
267	15160672
268	13822314
269	13133866
270	13918064
