1	1799635
2	1937491
3	1964109
4	1292691
5	1404356
6	1405945
7	993433
8	1095115
9	1023306
10	824443
11	960664
12	929850
13	698060
14	677668
15	781910
16	641088
17	672141
18	621362
19	2035168
20	2117337
21	1870183
22	1305479
23	1199188
24	1222490
25	1013172
26	1056538
27	1098502
28	962962
29	816274
30	961377
31	761637
32	774899
33	882413
34	808402
35	665959
36	740600
37	1995085
38	2142434
39	2035479
40	1569891
41	1595098
42	1433610
43	1138597
44	1076775
45	1149729
46	902310
47	975007
48	958231
49	871542
50	785303
51	858570
52	679873
53	726465
54	791861
55	6907385
56	7364283
57	6969870
58	4866039
59	4517245
60	4480770
61	3816340
62	3920399
63	4108033
64	3062486
65	2926025
66	2852164
67	2420902
68	2554105
69	2717032
70	2278274
71	2461023
72	2225151
73	7208138
74	7020235
75	7464384
76	5244626
77	4588050
78	4776116
79	3906189
80	3577618
81	3782004
82	3055394
83	3184923
84	3259679
85	2626411
86	2618612
87	2635938
88	2383612
89	2416863
90	2536446
91	8154161
92	7271627
93	7264928
94	5284786
95	5293580
96	5104893
97	4080591
98	4271447
99	3866722
100	3119913
101	3246823
102	3428869
103	2835922
104	2776975
105	2728553
106	2281670
107	2515806
108	2447655
109	15587174
110	15801220
111	15925996
112	10462640
113	10439286
114	11315469
115	8224675
116	7977266
117	8253352
118	6754572
119	6823105
120	6479867
121	5422845
122	5289423
123	5360252
124	4694204
125	4501917
126	4949220
127	16974297
128	15576046
129	15965782
130	11589128
131	11511560
132	11035337
133	8118372
134	8893668
135	7909781
136	7289845
137	7297072
138	6290168
139	5458725
140	5856202
141	5242513
142	4878083
143	4956680
144	5012656
145	15891320
146	17333952
147	16905869
148	11164588
149	10231504
150	11263463
151	8311916
152	8613431
153	8946814
154	7323852
155	6552728
156	6936330
157	5854493
158	5537043
159	6479517
160	5157459
161	4981619
162	5306245
163	28482973
164	26871597
165	28849269
166	18216233
167	19756206
168	18460838
169	14677722
170	14175136
171	14302104
172	12047047
173	11698648
174	11551355
175	9789168
176	10193489
177	9833375
178	8606066
179	8362558
180	8114480
181	29058794
182	28615513
183	31033384
184	18227525
185	19384169
186	19894910
187	16065731
188	13863785
189	14063485
190	11875601
191	11694514
192	11434248
193	9965790
194	10074889
195	10069295
196	8657581
197	9209459
198	9032122
199	30133683
200	29311472
201	27917955
202	19209360
203	18609122
204	19190770
205	14696518
206	14654098
207	15336236
208	12412798
209	12329468
210	11988719
211	9864427
212	10143346
213	10022297
214	9236361
215	8749319
216	8863608
217	41997985
218	42060005
219	44877832
220	30044274
221	28382076
222	31567815
223	20093701
224	22202688
225	22195643
226	17710661
227	18075204
228	17602955
229	14726627
230	14698279
231	15358999
232	12334976
233	13584454
234	12562436
235	44590281
236	43989417
237	46423602
238	28278754
239	30777524
240	29207988
241	22441182
242	22259254
243	21848671
244	17948474
245	18802116
246	18726712
247	14794280
248	15985764
249	15943549
250	12466399
251	13203860
252	14221046
253	46320078
254	42837686
255	43779446
256	28510250
257	29068280
258	29849386
259	23696199
260	21788844
261	23495758
262	18004107
263	19226693
264	18430768
265	15882480
266	14816667
267	15169245
268	13856930
269	13109825
270	13957234
