1	1807779
2	1953521
3	1967540
4	1299709
5	1419674
6	1416641
7	998617
8	1107902
9	1037557
10	833441
11	967741
12	934801
13	701556
14	685165
15	785050
16	642255
17	677804
18	628861
19	2041732
20	2120891
21	1875001
22	1296515
23	1204284
24	1227730
25	1020642
26	1064654
27	1111608
28	972985
29	837581
30	964556
31	768051
32	790040
33	903713
34	810028
35	681390
36	754605
37	2000338
38	2148908
39	2022157
40	1577696
41	1600512
42	1435160
43	1149724
44	1094451
45	1158471
46	906106
47	974102
48	966007
49	887396
50	790797
51	877106
52	690388
53	745319
54	795681
55	6893551
56	7414030
57	6980647
58	4894680
59	4550817
60	4534593
61	3825062
62	3953700
63	4132745
64	3064588
65	2943660
66	2861359
67	2458975
68	2582096
69	2740729
70	2278407
71	2471794
72	2239809
73	7219282
74	7031485
75	7467491
76	5286649
77	4616685
78	4803358
79	3942579
80	3606634
81	3822970
82	3067370
83	3209122
84	3317665
85	2630745
86	2629609
87	2658098
88	2399704
89	2436011
90	2565831
91	8181229
92	7318997
93	7291853
94	5295563
95	5363369
96	5117756
97	4102986
98	4290016
99	3890806
100	3121679
101	3252996
102	3452852
103	2841083
104	2809374
105	2765531
106	2313249
107	2526014
108	2502325
109	15669804
110	15832392
111	16015081
112	10471553
113	10488695
114	11315437
115	8251261
116	8034819
117	8296265
118	6802421
119	6856663
120	6512002
121	5432770
122	5305250
123	5433524
124	4688566
125	4540319
126	4970130
127	16990703
128	15602105
129	15966674
130	11603707
131	11527968
132	11037115
133	8155217
134	8949786
135	7951177
136	7332294
137	7365314
138	6374462
139	5474198
140	5869479
141	5280480
142	4928690
143	5008596
144	5064721
145	15955612
146	17346421
147	16948499
148	11180902
149	10282426
150	11295771
151	8319503
152	8604138
153	8986971
154	7372603
155	6585392
156	6969381
157	5922282
158	5578897
159	6572550
160	5209803
161	5019066
162	5355836
163	28550136
164	26856362
165	28969888
166	18207611
167	19789331
168	18497199
169	14680758
170	14182398
171	14363273
172	12135651
173	11755623
174	11602551
175	9783749
176	10211003
177	9870532
178	8641244
179	8387220
180	8137403
181	29019347
182	28669410
183	30982731
184	18234831
185	19408100
186	20024965
187	16119455
188	13881519
189	14161040
190	11933253
191	11761660
192	11521176
193	9954896
194	10091430
195	10122378
196	8694769
197	9256200
198	9147776
199	30144120
200	29359643
201	27952700
202	19244199
203	18622471
204	19316385
205	14760994
206	14691453
207	15409537
208	12475993
209	12379090
210	12044737
211	9907233
212	10225095
213	10100635
214	9266260
215	8823556
216	8980764
217	42070122
218	42138362
219	44814860
220	30098629
221	28401643
222	31634107
223	20178068
224	22291788
225	22291126
226	17764633
227	18156122
228	17659477
229	14733818
230	14730474
231	15426359
232	12404173
233	13642961
234	12636579
235	44693404
236	44127424
237	46467950
238	28311221
239	30935654
240	29353049
241	22532762
242	22298366
243	21955452
244	18000342
245	18938193
246	18752454
247	14812948
248	16069537
249	15982825
250	12515378
251	13280621
252	14354862
253	46374987
254	42939746
255	43845811
256	28584734
257	29223851
258	29917580
259	23733075
260	21838587
261	23676815
262	18098382
263	19229499
264	18653959
265	16010184
266	14952000
267	15258206
268	13942847
269	13232727
270	14026787
